Series Code,Country Name,Country Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00
NY.GDP.MKTP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2120511229.00,2143450726.00,2160784693.00,2202117374.00,2237160503.00,2344637263.00,2457581732.00,2593831508.00,2833476145.00,2869153184.00,2951342793.00,2930092235.00,3012836257.00,3033568603.00,3059406983.00,3058779218.00,3024690168.00,3033433240.00,3046364804.00,3026124134.00,2534327598.00,2739608156.00
NY.GDP.MKTP.CD,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,489912542.30,576090016.40,734876218.00,964024705.30,1288699035.00,2154311277.00,2087496374.00,2159242417.00,2160364071.00,2278248953.00,2430411900.00,3090734463.00,3704813886.00,4278792597.00,4563482604.00,5591130218.00,5770197348.00,6912150456.00,6590291048.00,7425703929.00,9933137128.00,10011914680.00,9547816420.00,10248618778.00,10497907228.00,9985847314.00,10397898907.00,11420228846.00,14547329558.00,17320551250.00,18433412511.00,20072754987.00,23968727074.00,27844646258.00,26048179949.00,25799940078.00,27641547910.00,25047436975.00,23959712861.00,23225918260.00,19909278417.00,21046462281.00,22946570629.00,25754001368.00,26196667100.00,25555093854.00,30372874320.00
NY.GDP.MKTP.CD,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41016881802.00,30071014282.00,35051065440.00,41155654032.00,48188478339.00,60572381311.00,67804105330.00,62539765163.00,67187217328.00,65586562605.00,62175642238.00,68135304464.00,82607869610.00,1.00436E+11,1.20148E+11,1.37264E+11,1.56236E+11,1.90041E+11,2.36506E+11,2.06972E+11,2.11169E+11,2.31429E+11,2.10363E+11,2.13024E+11,2.10911E+11,1.89108E+11,1.98161E+11,2.21564E+11,2.51992E+11,2.56794E+11,2.5111E+11,2.90973E+11
NY.GDP.MKTP.CD,Denmark,DNK,6361166545.00,7058361229.00,7953274741.00,8466044980.00,9677401337.00,10870670865.00,11931740293.00,13059064806.00,13505574133.00,15414902667.00,17075457733.00,19086192720.00,23230667549.00,30718181337.00,34125712481.00,40418967666.00,44503607444.00,49711709588.00,60320089218.00,70393030603.00,70811287816.00,61459941461.00,60084214872.00,60331158447.00,58868891335.00,62452421011.00,87748695217.00,1.09183E+11,1.1554E+11,1.12312E+11,1.38218E+11,1.39181E+11,1.52966E+11,1.43111E+11,1.56018E+11,1.84848E+11,1.87481E+11,1.73241E+11,1.76877E+11,1.77888E+11,1.64044E+11,1.64882E+11,1.78788E+11,2.18421E+11,2.51986E+11,2.6515E+11,2.83386E+11,3.20213E+11,3.54979E+11,3.22619E+11,3.22346E+11,3.44316E+11,3.26793E+11,3.44631E+11,3.52833E+11,3.01759E+11,3.12182E+11,3.31611E+11,3.55293E+11,3.45401E+11,3.55631E+11,4.08378E+11
NY.GDP.MKTP.CD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340989528.00,..,373371738.30,395794538.60,409220087.10,452328087.30,462421998.50,478058304.90,466048469.20,491689220.70,497723960.60,494004647.70,502675542.00,514267869.30,536080148.10,551230861.90,572417440.80,591122039.60,622044665.50,666072101.80,708633194.70,768873684.00,847918929.10,999105339.30,1049110685.00,1128611700.00,1239144502.00,1353632942.00,2042817163.00,2214679081.00,2424391785.00,2604955229.00,2762581334.00,2913466732.00,3088853639.00,3185150981.00,3385825229.00
NY.GDP.MKTP.CD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45872947.41,57130215.56,55017758.89,72804653.33,82107391.11,89527576.67,98665191.48,109157070.70,119491933.00,135161958.50,151868754.40,171106184.10,185137243.00,201429629.60,219762963.00,234059259.30,245525925.90,264374074.10,274522222.20,292285185.20,302988888.90,322411111.10,331759259.30,333470370.40,340203703.70,333196296.30,343311111.10,367200000.00,364255555.60,390251851.90,421374074.10,458188888.90,489074074.10,493825925.90,501025925.90,485996296.30,498296296.30,520429629.60,540737037.00,576229629.60,521551851.90,554770370.40,611537037.00,504214814.80,555266666.70
NY.GDP.MKTP.CD,Dominican Republic,DOM,672399700.00,654100200.00,824100000.00,940799900.00,1025599900.00,888100000.00,983900000.00,1034800000.00,1079100000.00,1230500000.00,1485500000.00,1666500000.00,1987400000.00,2344800000.00,2925700000.00,3599200000.00,3951500000.00,4587100000.00,4734400000.00,5498800000.00,6761300000.00,7561300000.00,8267400000.00,9220600000.00,11594000000.00,5044579979.00,6122128558.00,5827050753.00,5374299981.00,6686593060.00,7073675545.00,9824483340.00,11605382504.00,13081042400.00,14644734599.00,16637370839.00,18241622548.00,20017450041.00,21672215547.00,22136579397.00,24305780629.00,25601823688.00,27137440786.00,21403167848.00,22322387382.00,35777560684.00,37879830084.00,43965458509.00,48122601530.00,48261078914.00,53860187258.00,58029773599.00,60681535653.00,62682159338.00,67179955677.00,71164826837.00,75704647878.00,79998046306.00,85555390139.00,88941372558.00,78844656298.00,94243425938.00
NY.GDP.MKTP.CD,Ecuador,ECU,2069464937.00,1753850955.00,1518207703.00,1824343871.00,2244146103.00,2387047396.00,2429308639.00,2553595172.00,2582179864.00,3112165727.00,2862503139.00,2754219271.00,3185986087.00,3891754150.00,6599257044.00,7731674472.00,9091921030.00,11026342618.00,11922497876.00,14175160902.00,17881508242.00,21810759354.00,19929846396.00,17152477037.00,16912509092.00,17149088413.00,15314138472.00,13945426859.00,13051881851.00,13890823705.00,15239272612.00,16988535268.00,18094238119.00,18938717359.00,22708673337.00,24432884442.00,25226393197.00,28162053027.00,27981896948.00,19645272636.00,17539454727.00,23127055000.00,27054197000.00,30965208000.00,35194947000.00,40278849000.00,45690762000.00,49848725000.00,61139438000.00,60094978000.00,68151329000.00,78986648000.00,87735048000.00,96570334000.00,1.02718E+11,97209558000.00,97671433000.00,1.04467E+11,1.07479E+11,1.07596E+11,95865472000.00,1.07435E+11
NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,4206270175.00,4494575422.00,4035461922.00,4187146119.00,4709245635.00,4948667540.00,5278005612.00,5605484299.00,5932242991.00,6524455206.00,8042200452.00,8609283346.00,9299638056.00,10098534613.00,9228963225.00,11632178869.00,13315988083.00,14400806876.00,14811704063.00,18020571429.00,21669908176.00,22136081081.00,27655172414.00,30966239814.00,33971188992.00,39053502251.00,41253507951.00,40455616654.00,34980124929.00,39756299050.00,42978914311.00,37387836491.00,41855986519.00,46578631453.00,51897983393.00,60159245060.00,67629716981.00,78436578171.00,84828807556.00,90710704807.00,99838543960.00,96684636119.00,85146067416.00,80288461538.00,78782467532.00,89600665557.00,1.07426E+11,1.30438E+11,1.62818E+11,1.89147E+11,2.18984E+11,2.3599E+11,2.79117E+11,2.88434E+11,3.05595E+11,3.29367E+11,3.32442E+11,2.48363E+11,2.62589E+11,3.18679E+11,3.83818E+11,4.24672E+11
NY.GDP.MKTP.CD,El Salvador,SLV,..,..,..,..,..,877720000.00,929520000.00,976200000.00,1009760100.00,1049400000.00,1132920000.00,1186120000.00,1263720000.00,1442320000.00,1665880000.00,1884120100.00,2328280100.00,2941640100.00,3127960000.00,3463639900.00,3573959900.00,3437200200.00,3399189100.00,3506347800.00,3661683400.00,3800368600.00,3771663200.00,3958045800.00,4189880000.00,4372215300.00,4817542204.00,5252342400.00,5813399300.00,6680269200.00,7679384000.00,8921947100.00,9586327800.00,10221705900.00,10936669900.00,11284197000.00,11784927700.00,12282533600.00,12664190300.00,13243892200.00,13724810900.00,14698000000.00,15999890000.00,17011750000.00,17986890000.00,17601620000.00,18447920000.00,20283780000.00,21386150000.00,21990960000.00,22593470000.00,23438240000.00,24191430000.00,24979190000.00,26020850000.00,26881140000.00,24921190000.00,29043140000.00
NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,..,..,37253333.33,44266666.67,51915000.00,64748333.33,69110000.00,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.40,103653049.90,103987520.10,..,..,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118569.97,76407395.87,93345859.53,100534656.90,88265974.86,112119411.50,110906028.50,134707183.80,136047906.20,100807002.50,141853360.90,232463022.80,442337870.70,370687634.40,621117885.70,1045998496.00,1461139022.00,1806742742.00,2484745935.00,4410764339.00,8217369093.00,10086528699.00,13071718759.00,19749893536.00,15027795173.00,16314443436.00,21357343669.00,22388344144.00,21948834284.00,21765453082.00,13185496881.00,11240808848.00,12200913879.00,13097012134.00,11364133550.00,9893816008.00,12215878033.00
NY.GDP.MKTP.CD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,477101651.60,467872714.80,531688311.70,578015625.00,693535954.20,686490090.10,745523116.90,688918537.10,706370815.60,752371688.70,729321680.20,870248267.60,1109054005.00,1098424686.00,1211161880.00,1317974491.00,1380188800.00,1856695551.00,1589515447.00,2065001626.00,..,..,..,..,..,..,..,..,..,..
NY.GDP.MKTP.CD,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4013091682.00,4123011420.00,4502970889.00,4786018988.00,5154420649.00,5674080543.00,5756912266.00,5686579748.00,6250218423.00,7370119619.00,9876595528.00,12148595031.00,14109491357.00,17025671810.00,22450264166.00,24342935404.00,19633984440.00,19524355419.00,23303915795.00,23237406116.00,25451032781.00,27055689003.00,23311847751.00,24561027788.00,27469461919.00,31222632741.00,31873748770.00,31820771494.00,37204563051.00
NY.GDP.MKTP.CD,Ethiopia,ETH,1610511694.00,1680859514.00,1747566307.00,1825058828.00,1984129186.00,2159998591.00,2324466416.00,2461762003.00,2619948865.00,2768987372.00,3045354455.00,3224280835.00,3520252938.00,4070570550.00,4577209966.00,4577047854.00,4943806093.00,5651840585.00,6014961435.00,6586048398.00,7012585454.00,7507663567.00,7899988841.00,8781664427.00,8298309581.00,9717392687.00,10094328898.00,10790001558.00,11181119718.00,11762932007.00,12478943895.00,13799799324.00,10754799037.00,9051043870.00,7100806754.00,7855205207.00,8761215548.00,8803539988.00,8013274132.00,7892973532.00,8242349618.00,8231326016.00,7850809498.00,8623691300.00,10131187261.00,12401139454.00,15280861835.00,19707616773.00,27066912635.00,32437389116.00,29933790334.00,31952763089.00,43310721414.00,47648276605.00,55612228234.00,64589328551.00,74296745208.00,81770886826.00,84269196626.00,95912607722.00,1.07658E+11,1.11262E+11
NY.GDP.MKTP.CD,Faroe Islands,FRO,..,..,..,..,..,57954522.42,64397131.08,66225403.56,65186666.67,70106666.67,84933333.33,99219082.85,119335897.80,161236465.80,196771070.90,227404436.00,270470345.40,347798304.60,397833034.90,448568492.70,493014300.00,456244919.00,444047495.30,486605127.70,426008864.70,459307281.20,688914288.90,886508622.30,968576956.90,871935350.40,960805408.90,909253214.80,912670413.30,760957189.80,758739178.60,901404709.80,989536914.70,933763083.40,1104744235.00,1127684827.00,1067109531.00,1160268212.00,1275093689.00,1501941581.00,1724770771.00,1759739599.00,2017680835.00,2339015313.00,2489873250.00,2296065170.00,2331796784.00,2505740669.00,2427200389.00,2690110521.00,2914012679.00,2573905971.00,2813278869.00,2980057378.00,3188600927.00,3266432734.00,3271813312.00,3664686797.00
NY.GDP.MKTP.CD,Fiji,FJI,112328422.10,116987784.90,122906435.00,129454728.60,140032741.50,147084750.00,150603925.50,162625885.90,166952937.10,182182067.70,219878482.20,247749327.70,316656648.70,425950487.50,558587097.40,684282434.40,694540806.40,719501765.80,829267889.40,1019691460.00,1202618816.00,1235626771.00,1194059943.00,1123085190.00,1178000678.00,1141168944.00,1290267340.00,1177947965.00,1110009523.00,1182660266.00,1337017559.00,1383883250.00,1532411039.00,1636101247.00,1825732093.00,1970301486.00,2128696644.00,2090221137.00,1653146717.00,1936459986.00,1678219508.00,1652462023.00,1833279985.00,2300492465.00,2708078477.00,2980403845.00,3076305453.00,3378314600.00,3523185920.00,2870624636.00,3140166713.00,3779411899.00,3972028104.00,4189967999.00,4857104791.00,4682479912.00,4930213634.00,5353469171.00,5581425325.00,5444407214.00,4432466237.00,4305031631.00
NY.GDP.MKTP.CD,Finland,FIN,5279481824.00,5984433774.00,6407796043.00,6958916548.00,7848987793.00,8680393839.00,9306142172.00,9468272357.00,8916565041.00,10177524839.00,11358529162.00,12528522307.00,14744499570.00,19474098335.00,24851036710.00,29475251333.00,31852352670.00,33502784418.00,36259392058.00,44469218440.00,53649984061.00,52440066134.00,52784013815.00,50956447481.00,52870993273.00,55856676899.00,73511611541.00,91564993913.00,1.09039E+11,1.18991E+11,1.41446E+11,1.27794E+11,1.12538E+11,89112105756.00,1.03183E+11,1.3406E+11,1.31992E+11,1.26863E+11,1.33991E+11,1.35234E+11,1.25968E+11,1.2952E+11,1.40361E+11,1.71613E+11,1.97458E+11,2.04859E+11,2.17044E+11,2.5636E+11,2.85699E+11,2.53481E+11,2.4943E+11,2.75127E+11,2.57443E+11,2.70268E+11,2.73479E+11,2.33211E+11,2.38778E+11,2.53846E+11,2.73869E+11,2.67015E+11,2.7E+11,2.94223E+11
NY.GDP.MKTP.CD,France,FRA,61756878990.00,66806595975.00,74888595286.00,83957182115.00,93079224076.00,1.00523E+11,1.08928E+11,1.17751E+11,1.28428E+11,1.40362E+11,1.46927E+11,1.64239E+11,2.01622E+11,2.62344E+11,2.83102E+11,3.56781E+11,3.68488E+11,4.06736E+11,5.01724E+11,6.08219E+11,6.94529E+11,6.09185E+11,5.78152E+11,5.53356E+11,5.25033E+11,5.47221E+11,7.64947E+11,9.26321E+11,1.01083E+12,1.01674E+12,1.25765E+12,1.25896E+12,1.38966E+12,1.31438E+12,1.38582E+12,1.59522E+12,1.59889E+12,1.44939E+12,1.49691E+12,1.48692E+12,1.36096E+12,1.37038E+12,1.49243E+12,1.8351E+12,2.10979E+12,2.19215E+12,2.31786E+12,2.65582E+12,2.9268E+12,2.70008E+12,2.64623E+12,2.87041E+12,2.68301E+12,2.81608E+12,2.86124E+12,2.44248E+12,2.47041E+12,2.58887E+12,2.78158E+12,2.72279E+12,2.64793E+12,2.96643E+12
NY.GDP.MKTP.CD,French Polynesia,PYF,..,..,..,..,..,176534588.40,215659453.60,220984367.60,259590074.50,242943783.10,254036000.80,296865513.70,326433558.10,431252938.10,555340842.90,690323388.50,732288906.30,793196378.70,1005569835.00,1215032464.00,1320416025.00,1234743073.00,1235897958.00,1284180701.00,1325515445.00,1448281228.00,2212028300.00,2677977163.00,2723496362.00,2731683484.00,3320159522.00,3410078968.00,3713785765.00,3544608548.00,3676123788.00,4186994249.00,4166072830.00,3762859093.00,3903186593.00,3911602004.00,3599845480.00,3573808556.00,3965405553.00,4927780607.00,5564109982.00,5705052135.00,5877997980.00,6631156406.00,7136741422.00,6584557974.00,6086644799.00,6203940037.00,5692858099.00,6031827123.00,6151996561.00,5325846362.00,5497036477.00,5833352693.00,6135116253.00,6022276196.00,5792545871.00,6150640646.00
NY.GDP.MKTP.CD,Gabon,GAB,141468977.80,167637907.10,182796536.30,154480244.10,215679855.30,226474285.80,245849781.30,271543680.00,294468564.20,318124701.50,323802475.50,381687072.60,430508358.50,722780701.30,1544216002.00,2157592940.00,3009409974.00,2809349069.00,2389479272.00,3030251120.00,4279637942.00,3862269121.00,3618007841.00,3391275732.00,3561451561.00,3339914757.00,3403638189.00,3281797043.00,3834503376.00,4186411464.00,5952293765.00,5402919785.00,5592390827.00,4378645081.00,4190819344.00,4958845648.00,5694040003.00,5326817115.00,4483417310.00,4662992036.00,5080483629.00,5023265413.00,5335451100.00,6511903365.00,7770219008.00,9582783991.00,10327598306.00,12455409587.00,15571348344.00,12113699068.00,14372593020.00,18210307744.00,17170464016.00,17595744798.00,18203966896.00,14383107763.00,14023890265.00,14929487485.00,16867326402.00,16874405465.00,15342236164.00,19444935097.00
NY.GDP.MKTP.CD,"Gambia, The",GMB,..,..,..,..,..,..,44212081.35,46695006.96,41160065.86,45168072.27,52296083.67,55728663.22,59160569.48,75187749.10,95796021.69,115179719.10,112190829.50,138093099.10,171833086.00,207112627.70,241083090.30,218767743.50,216050552.30,213448584.90,177340880.10,225726358.90,185646986.80,220626484.20,266672211.90,284120329.40,317083695.50,690311080.50,714254256.10,755040974.10,746493951.90,785999864.80,848239446.20,803633342.50,840285264.60,814724032.10,782913871.80,687410645.10,578235309.30,487038685.00,961900651.40,1027701068.00,1054112488.00,1279703047.00,1561766956.00,1450142509.00,1543294927.00,1409693597.00,1415004738.00,1375609453.00,1229461721.00,1378176609.00,1484578886.00,1504909463.00,1670671328.00,1813609692.00,1812170891.00,2014158842.00
NY.GDP.MKTP.CD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7321981334.00,8833588173.00,8902632715.00,7735927264.00,6339735099.00,3690328964.00,2701181331.00,2513870587.00,2693731866.00,3094935187.00,3510520231.00,3613497317.00,2800025883.00,3057475335.00,3219462262.00,3395766678.00,3991377904.00,5125365192.00,6410912050.00,7745250734.00,10172931089.00,12795145131.00,10766920066.00,12426907967.00,15475290469.00,16894392033.00,17517660144.00,17966015109.00,15223796149.00,15444548902.00,16473125375.00,17902544881.00,17638337117.00,16010869216.00,18853115589.00
NY.GDP.MKTP.CD,Germany,DEU,84619845881.00,96558204043.00,1.05895E+11,1.12233E+11,1.2333E+11,1.34775E+11,1.43304E+11,1.45101E+11,1.56527E+11,1.77733E+11,2.16629E+11,2.50901E+11,3.009E+11,3.99834E+11,4.46935E+11,4.92434E+11,5.21659E+11,6.02698E+11,7.43183E+11,8.84574E+11,9.53772E+11,8.03405E+11,7.79422E+11,7.73508E+11,7.27768E+11,7.35219E+11,1.05009E+12,1.30293E+12,1.40637E+12,1.40409E+12,1.77816E+12,1.87579E+12,2.14138E+12,2.07895E+12,2.21528E+12,2.59305E+12,2.50658E+12,2.21879E+12,2.24776E+12,2.21387E+12,1.96698E+12,1.96638E+12,2.10235E+12,2.53472E+12,2.85232E+12,2.89339E+12,3.04631E+12,3.48406E+12,3.80879E+12,3.4798E+12,3.46815E+12,3.82483E+12,3.5979E+12,3.80809E+12,3.9658E+12,3.42357E+12,3.53778E+12,3.76309E+12,4.05201E+12,3.95721E+12,3.94014E+12,4.3483E+12
NY.GDP.MKTP.CD,Ghana,GHA,1217230095.00,1302674325.00,1382515654.00,1540797589.00,1731296200.00,2053462968.00,2126300672.00,1747187645.00,1666909518.00,1962050556.00,2215028588.00,2417108578.00,2112293280.00,3006766758.00,2894409938.00,2810106383.00,2765254237.00,3189428571.00,3662478185.00,4020227920.00,4445228216.00,4222441860.00,4035994398.00,4057275132.00,4412279843.00,4504306723.00,5735677434.00,5074829932.00,5197765032.00,5251858440.00,5889106573.00,6603185268.00,6416103926.00,5968922939.00,5446383727.00,6464382808.00,6932991739.00,6891443192.00,7482069162.00,7718109982.00,4982850662.00,5314872854.00,6166197848.00,7632723556.00,8881417907.00,10744568381.00,20885037597.00,24827339138.00,28679383241.00,26048720006.00,32197655567.00,39336668081.00,41271701061.00,62824629066.00,54783319817.00,49406010054.00,56164929305.00,60405924079.00,67298914624.00,68337969248.00,70043099676.00,79524421861.00
NY.GDP.MKTP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NY.GDP.MKTP.CD,Greece,GRC,4274890307.00,4892397431.00,5140542929.00,5813285627.00,6576906345.00,7582209670.00,8472021467.00,9146592856.00,9950331206.00,11454106327.00,12957113636.00,14388806818.00,16650659091.00,22037019563.00,24998715909.00,28129128587.00,30719552239.00,35673080481.00,43654480519.00,53724121435.00,56039256595.00,51618456335.00,53858346939.00,48741397059.00,47352146312.00,47155741426.00,55595445472.00,64739630096.00,75200610137.00,78067933277.00,96529587274.00,1.03681E+11,1.14608E+11,1.07296E+11,1.1498E+11,1.34975E+11,1.42503E+11,1.38766E+11,1.39613E+11,1.37131E+11,1.2576E+11,1.3205E+11,1.50254E+11,1.96931E+11,2.3498E+11,2.42316E+11,2.69073E+11,3.14227E+11,3.51121E+11,3.26829E+11,2.96418E+11,2.83228E+11,2.38841E+11,2.36556E+11,2.33912E+11,1.94567E+11,1.93097E+11,2.00381E+11,2.13299E+11,2.07306E+11,1.91363E+11,2.18304E+11
NY.GDP.MKTP.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,69520026.67,88466738.25,106101297.80,140153748.20,169918948.60,211190630.30,240779417.80,282269749.20,355987433.40,420645821.50,476051740.80,435748993.40,402403041.00,416184071.00,379371901.50,412876382.80,603016292.70,787390409.00,898607670.60,929799902.20,1018977280.00,1016500069.00,1037916163.00,927214151.80,1005887539.00,1208953287.00,1197515569.00,1072154434.00,1149858070.00,1131555107.00,1068025016.00,1086170704.00,1169136716.00,1558759823.00,1822499769.00,1849802648.00,2013106930.00,2249811296.00,2499092314.00,2529963903.00,2503167187.00,2684461375.00,2609678486.00,2684946990.00,2842065708.00,2499113023.00,2707139544.00,2851613679.00,3055782146.00,2997309972.00,3082884653.00,3235809504.00
NY.GDP.MKTP.CD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71494495.19,88322386.30,102244362.20,110900457.00,115651918.90,125435590.00,131803552.20,145533310.70,167728455.20,187589522.60,215009569.60,236357523.70,267327642.20,278098763.00,300757888.90,310160444.40,309812185.20,325111814.80,342172518.50,366911444.40,392190592.60,445903592.60,482009370.40,520044370.40,520444185.20,540336925.90,591018407.40,599118592.60,695555555.60,698700666.70,758683592.60,825976037.00,771275555.60,771014814.80,778655555.60,799881481.50,842618518.50,911496296.30,997007407.40,1061640741.00,1125685185.00,1166514815.00,1213485185.00,1043411111.00,1122800000.00
NY.GDP.MKTP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3394000000.00,3569000000.00,3869000000.00,4213000000.00,4238000000.00,4397000000.00,4658000000.00,4828000000.00,4949000000.00,4984000000.00,5265000000.00,5399000000.00,5610000000.00,5799000000.00,5901000000.00,6013000000.00,6051000000.00,6355000000.00,5916000000.00,6234000000.00
NY.GDP.MKTP.CD,Guatemala,GTM,1043599900.00,1076699900.00,1143600000.00,1262800000.00,1299099900.00,1331399900.00,1390700000.00,1453500000.00,1610500000.00,1715399900.00,1904000000.00,1984800000.00,2101300000.00,2569200100.00,3161499900.00,3645900000.00,4365300200.00,5480500200.00,6070600200.00,6902600200.00,7878700000.00,8607500300.00,8716999700.00,9050000400.00,9470000100.00,9721652087.00,7231963516.00,7084399840.00,7841602824.00,8410724361.00,7650196845.00,9406135143.00,10440781588.00,11400017301.00,12983233311.00,14655404433.00,15674835615.00,17790026222.00,19395491993.00,18318412251.00,19288929030.00,18405220247.00,20444205991.00,21576351799.00,23577298095.00,26783389294.00,29744246827.00,33567850824.00,38503720224.00,37126148265.00,40676578423.00,46876006272.00,49593929487.00,52996446269.00,57852153059.00,62186064719.00,66053403469.00,71653754066.00,73328365862.00,77172317259.00,77719464221.00,86478835636.00
NY.GDP.MKTP.CD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,3220224608.00,3594302908.00,4203069035.00,5152080388.00,5691417541.00,6102769605.00,6762781871.00,6914381291.00,8087305999.00,8877094497.00,9746524915.00,9646440667.00,11926032493.00,15129893722.00,18421497251.00,22787644566.00,2909130355.00,2976714019.00,3476480303.00,3546079263.00,3888320666.00,4396178694.00,4789220417.00,4781166117.00,4932800407.00,5385704166.00,5641243100.00,5516916163.00,5232118046.00,5046806783.00,4367458867.00,4125527603.00,4301608753.00,5025167975.00,5300767961.00,4282468637.00,4220019845.00,6281918226.00,6964179983.00,6716905340.00,6853467146.00,6785137203.00,7638044557.00,8376613539.00,8778473373.00,8794201743.00,8595955222.00,10324668271.00,11857030367.00,13442861496.00,14088693743.00,17069115738.00
NY.GDP.MKTP.CD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,204670550.80,204167296.90,227986203.30,232331281.40,256769730.30,283311996.80,292152321.50,298871674.90,318876550.40,308143183.30,287648258.30,402230865.20,430284021.90,425225176.80,359980490.70,373959151.10,338524232.60,451893375.00,427514321.50,554072302.80,634187269.20,668470890.80,588309271.30,615779518.80,612502084.80,660195402.00,702965147.60,698107222.40,591034143.40,579365780.10,391345597.50,412610871.50,466773711.20,553614800.10,582169841.30,639776040.70,634781901.30,753162998.00,952667544.00,890167833.40,940112538.90,1157074319.00,1049412177.00,1109682824.00,1135250721.00,1152384167.00,1245074264.00,1469978606.00,1554133594.00,1588638854.00,1646400350.00,1853796456.00
NY.GDP.MKTP.CD,Guyana,GUY,170216241.10,185849535.40,194949512.60,175757893.90,194774513.10,213235294.10,228705882.40,250176470.60,229750000.00,249300000.00,267800000.00,282050000.00,285380952.40,307047619.00,433954545.50,494791666.70,454440000.00,449880000.00,507080000.00,530440000.00,603200000.00,570357107.10,482000000.00,489333333.30,437631605.30,453488372.10,504651139.50,354591846.90,413799990.00,379779389.70,396582263.30,348533094.80,373573141.50,454101382.50,540874934.20,621626785.90,705406001.40,749138009.60,717530683.20,694754988.30,712667896.70,712167450.20,726131434.70,743063950.30,787814379.20,824880550.30,2379817991.00,2730971595.00,3025187433.00,3165663153.00,3432912517.00,3691384318.00,4063088536.00,4167800929.00,4127660152.00,4279840194.00,4482697337.00,4748174334.00,4787636998.00,5173760192.00,5471256595.00,8041363893.00
NY.GDP.MKTP.CD,Haiti,HTI,273187200.00,271066000.00,281896800.00,294883400.00,325281200.00,353251800.00,368948600.00,369124200.00,367968800.00,391820400.00,331200000.00,362800000.00,371998958.40,466798973.00,565399321.50,681400000.00,879000000.00,947000000.00,974200000.00,1080600000.00,1383800000.00,1479400000.00,1474200000.00,1623600000.00,1816200000.00,2009400000.00,2318000000.00,2047200000.00,2613926800.00,2736243800.00,3096289800.00,3473562628.00,2257129792.00,1878253767.00,2167569046.00,2813313279.00,2907517604.00,3338949152.00,3723903724.00,4153725884.00,6813566099.00,6331970324.00,6205847214.00,5071947798.00,6087360684.00,7030149730.00,7638739123.00,9228637768.00,10432962635.00,11597002835.00,11859312725.00,13008746039.00,13708925477.00,14902488604.00,15146883498.00,14849629309.00,14069277526.00,15093357161.00,16403864618.00,15016090930.00,14508222518.00,20877414953.00
